price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,zipcode
685000.0,3,1.75,1480,7000,1.0,3,1480,0,98122
560000.0,4,2.25,1950,9800,1.0,3,1330,620,98033
458500.0,3,1.75,1250,9605,1.0,3,1250,0,98008
316500.0,4,2.5,2150,6807,2.0,4,2150,0,98031
524950.0,3,1.75,1750,3250,1.5,4,1230,520,98117
780000.0,3,1.75,2430,4524,1.5,4,1830,600,98103
330000.0,4,2.5,1820,3905,2.0,3,1820,0,98019
435000.0,3,2.0,1610,6911,1.0,3,1260,350,98034
252000.0,3,2.5,1680,8284,2.0,3,1680,0,98038
499500.0,3,2.5,2520,53143,1.5,3,2520,0,98019
294000.0,4,2.5,2040,7800,2.0,3,2040,0,98168
272000.0,4,2.0,1780,19843,1.0,3,1780,0,98058
390000.0,3,2.5,2240,10800,2.0,3,2240,0,98028
500000.0,3,1.75,1570,8530,1.0,4,1190,380,98033
575000.0,3,2.5,1870,3485,2.0,3,1870,0,98029
487600.0,4,2.5,2340,12080,2.0,3,2340,0,98019
450000.0,4,1.75,1520,5250,1.0,3,1520,0,98199
550000.0,3,1.75,1840,8086,1.0,4,1840,0,98052
330000.0,4,2.0,1750,5202,1.0,4,1070,680,98108
750000.0,4,1.75,2100,6613,2.0,3,2100,0,98116
321000.0,4,2.5,2430,5366,2.0,3,2430,0,98092
245000.0,4,2.0,1830,10416,1.0,3,1370,460,98146
675000.0,4,2.5,2560,36601,2.0,4,2560,0,98075
295000.0,3,1.75,1930,13350,1.0,3,1930,0,98023
400000.0,4,2.0,1420,9301,1.0,4,1420,0,98008
415000.0,3,1.5,1360,1795,2.0,3,1360,0,98199
781000.0,4,2.5,2590,8571,2.0,3,2590,0,98052
329950.0,4,2.5,1920,4600,2.0,3,1920,0,98038
600000.0,4,2.5,2310,3866,2.0,3,2310,0,98029
670000.0,4,2.5,2095,4569,2.0,3,2095,0,98052
320000.0,3,2.25,1880,7350,1.0,3,1390,490,98058
540000.0,3,2.5,1950,13227,2.0,4,1950,0,98034
239000.0,4,1.75,1500,12560,1.0,4,1000,500,98002
495000.0,3,2.25,2100,3000,2.0,3,2100,0,98144
495000.0,3,1.5,2240,13288,1.0,3,2240,0,98033
464950.0,4,2.25,2350,36116,1.0,4,2350,0,98042
320000.0,4,2.5,1940,7040,2.0,3,1940,0,98092
555000.0,4,1.75,2260,11000,1.0,3,1620,640,98008
247200.0,3,1.75,1370,8719,1.0,3,1370,0,98042
250000.0,3,2.25,1960,7414,1.0,3,1490,470,98023
590300.0,3,1.5,1470,7200,2.0,4,1470,0,98118
277500.0,3,2.25,1820,19602,1.0,4,1820,0,98001
289200.0,3,2.25,1760,7023,2.0,3,1760,0,98019
699000.0,3,2.5,2580,8154,1.0,3,2090,490,98177
350000.0,3,2.5,2100,3574,2.0,3,1690,410,98019
543000.0,3,2.5,2090,7640,1.0,3,1360,730,98133
325000.0,3,2.5,1570,3143,2.0,3,1570,0,98019
780000.0,3,2.5,2110,9773,1.0,3,2110,0,98006
524400.0,4,1.75,1990,12950,1.0,4,1850,140,98006
260000.0,3,2.0,1630,8018,1.0,3,1630,0,98001
420000.0,4,2.5,2480,8626,2.0,3,2480,0,98001
226000.0,3,1.75,1490,6269,1.0,4,990,500,98056
407450.0,3,2.0,1810,10860,1.0,3,1810,0,98053
239975.0,3,2.5,1820,7242,1.0,3,1220,600,98188
450000.0,4,1.75,2190,11625,1.0,4,2020,170,98146
300000.0,3,2.25,1780,10395,1.0,3,1780,0,98058
525000.0,3,1.75,1600,6120,1.5,3,1600,0,98115
287000.0,3,2.25,1490,9600,1.0,4,1170,320,98019
435000.0,3,2.25,1380,3015,2.0,3,1380,0,98052
626700.0,3,1.5,1410,3600,1.0,3,1410,0,98109
352000.0,4,1.5,1440,8680,1.5,3,1440,0,98178
560000.0,3,2.0,1840,14985,1.0,3,1840,0,98033
354000.0,3,1.75,1340,6300,1.0,3,1340,0,98034
670000.0,4,2.5,2570,9086,2.0,3,2570,0,98074
300000.0,3,1.75,1810,21138,1.0,4,1240,570,98058
639000.0,4,2.5,2500,8540,2.0,3,2500,0,98029
450000.0,3,2.0,1680,4886,2.0,3,1180,500,98118
350000.0,4,2.5,2260,13755,1.0,4,2260,0,98042
594950.0,4,2.25,2380,35008,1.0,3,2380,0,98075
450000.0,4,2.5,2070,3982,2.0,3,2070,0,98065
402000.0,4,2.25,1790,7311,2.0,3,1790,0,98056
314000.0,3,1.75,1620,9600,1.0,4,1620,0,98059
287000.0,4,2.0,1340,8190,1.0,4,1340,0,98146
575000.0,3,2.25,1700,3333,1.5,3,1100,600,98117
510000.0,4,2.5,1840,7800,1.0,3,1240,600,98177
364000.0,4,1.75,2010,8625,1.0,4,1340,670,98133
215000.0,3,2.0,1280,6994,1.0,3,1280,0,98038
292000.0,3,2.25,1780,9720,1.0,3,1280,500,98059
289950.0,3,2.0,1670,7757,1.0,3,1670,0,98030
257500.0,4,1.5,1360,9323,1.0,4,1360,0,98023
380000.0,3,2.5,1840,6985,1.0,3,1290,550,98133
269500.0,3,1.75,1840,7412,1.0,4,1240,600,98031
375000.0,4,1.5,1430,7232,1.5,3,1430,0,98125
200000.0,3,2.0,1170,10051,1.0,4,1170,0,98198
574000.0,3,2.5,2380,6832,2.0,3,2380,0,98065
271950.0,3,1.5,1220,8400,1.0,4,1220,0,98006
334000.0,4,2.5,2310,6200,2.0,3,2310,0,98092
332500.0,4,2.0,1440,4855,2.0,4,1440,0,98144
560000.0,4,1.5,1810,6000,1.0,3,1350,460,98136
359000.0,4,1.75,1680,9244,2.0,3,1680,0,98166
300000.0,3,2.25,1660,5128,2.0,3,1660,0,98019
273000.0,3,2.5,1650,5994,2.0,4,1650,0,98030
670000.0,3,2.5,1420,1438,2.0,3,1280,140,98102
530000.0,4,2.25,2240,8376,1.0,3,1740,500,98074
533000.0,3,2.5,2060,4812,2.0,3,2060,0,98029
353500.0,3,2.5,2020,4845,2.0,3,2020,0,98038
675000.0,4,1.75,2440,7475,1.0,4,2040,400,98052
499000.0,3,2.5,1720,5940,1.0,4,1000,720,98052
320000.0,4,2.5,2570,4865,2.0,3,2570,0,98038
277000.0,3,2.25,1610,11920,1.0,4,1110,500,98032
265953.0,3,1.75,1470,13068,1.0,4,1470,0,98092
545000.0,3,2.25,1670,6240,1.0,4,1240,430,98008
535000.0,3,2.5,1850,10109,2.0,3,1850,0,98034
319950.0,4,2.5,2020,7200,1.5,4,2020,0,98065
475000.0,3,1.75,1320,7840,1.0,3,1320,0,98007
430000.0,3,2.5,2000,35438,2.0,3,2000,0,98027
310650.0,3,1.75,1510,12408,1.0,4,1510,0,98059
580000.0,4,2.5,2150,5000,2.0,3,2150,0,98115
580000.0,3,2.25,1900,3960,1.5,3,1200,700,98122
239950.0,3,2.25,1560,8280,2.0,4,1560,0,98001
470000.0,4,2.5,1990,30083,2.0,3,1990,0,98155
289000.0,3,1.5,1970,22486,1.0,4,1970,0,98058
376000.0,3,2.25,1470,9140,2.0,3,1470,0,98133
325000.0,3,1.75,1780,13095,1.0,4,1780,0,98042
415000.0,4,2.5,2230,5743,2.0,3,2230,0,98019
372000.0,3,2.5,1920,15260,2.0,3,1920,0,98019
240000.0,3,1.5,1290,8366,1.0,3,1020,270,98168
455850.0,3,2.25,1820,6000,1.0,4,1120,700,98108
400000.0,3,1.75,1530,10731,1.0,3,1530,0,98028
490000.0,3,2.5,2040,9622,2.0,3,2040,0,98045
260000.0,3,2.5,1600,2244,2.0,3,1600,0,98056
440000.0,3,2.0,1650,6408,2.0,4,1650,0,98052
306500.0,3,2.5,1970,6291,2.0,4,1970,0,98042
380000.0,3,2.0,1470,1656,2.0,3,1310,160,98126
494000.0,4,2.5,1830,7345,1.0,4,1540,290,98177
317500.0,4,1.5,1730,7700,1.0,4,1010,720,98059
670000.0,4,2.5,2110,7291,2.0,4,2110,0,98033
264950.0,3,1.5,1400,10853,1.0,4,1400,0,98055
384000.0,3,2.5,1540,1564,2.0,3,1300,240,98144
817000.0,3,1.5,2310,3360,1.5,3,1790,520,98119
320000.0,4,1.75,1730,9520,1.0,4,1730,0,98059
445800.0,4,2.25,2070,39446,1.0,3,1470,600,98155
251100.0,4,2.5,1790,5257,2.0,3,1790,0,98030
435000.0,3,1.75,1750,16748,1.0,3,1330,420,98072
555000.0,3,1.75,1570,15500,1.0,4,1570,0,98052
605000.0,4,2.25,2260,11900,2.0,3,2260,0,98074
379500.0,3,2.25,1830,25641,2.0,3,1830,0,98059
324950.0,3,2.5,1560,9600,1.0,3,1210,350,98188
470000.0,3,1.75,2290,14800,1.0,3,1620,670,98155
279000.0,3,1.75,1750,9623,1.0,3,1150,600,98198
315000.0,3,1.75,1660,37642,1.0,4,1660,0,98022
529000.0,3,2.5,1880,4499,2.0,3,1880,0,98029
481500.0,3,2.25,1840,10500,2.0,3,1840,0,98034
455000.0,3,2.25,1790,7500,1.0,3,1390,400,98034
327500.0,4,2.25,2240,9600,2.0,3,2240,0,98032
445000.0,4,2.75,2320,12368,1.0,3,1670,650,98133
257950.0,3,1.75,1370,5858,1.0,3,1370,0,98198
245000.0,3,2.5,1610,7223,2.0,3,1610,0,98030
330000.0,3,1.75,1850,14986,2.0,3,1850,0,98059
279950.0,4,2.75,2420,8700,1.5,4,2420,0,98002
284000.0,3,2.25,1580,7034,1.0,4,1180,400,98038
278500.0,4,2.5,1940,6206,2.0,3,1940,0,98023
517500.0,3,1.75,1810,10625,1.0,3,1370,440,98027
550000.0,3,1.75,1680,4800,1.0,4,1400,280,98126
286000.0,4,2.5,2060,16000,2.0,3,2060,0,98001
449950.0,3,2.25,1610,5159,2.0,3,1610,0,98029
259000.0,4,1.5,1490,7560,2.0,3,1490,0,98198
340000.0,3,2.25,1900,8125,1.0,3,1540,360,98058
377000.0,3,1.75,1680,7389,1.0,3,1150,530,98056
595000.0,3,2.0,1530,6773,1.0,4,1530,0,98033
260000.0,3,1.75,1680,8725,1.0,3,1240,440,98023
320000.0,3,2.0,1550,34175,1.5,3,1550,0,98045
503500.0,3,2.5,1810,1750,2.0,3,1350,460,98199
653000.0,3,2.5,2290,3475,2.0,3,2290,0,98029
525000.0,3,1.5,1560,9350,1.0,4,1220,340,98052
442500.0,4,2.25,2490,8700,1.0,3,1890,600,98155
525000.0,4,1.75,1710,10440,1.0,4,1710,0,98006
425500.0,4,1.75,1520,10630,1.0,4,1520,0,98034
245000.0,3,2.25,1700,8100,1.0,3,1200,500,98038
284000.0,4,2.5,2000,5390,2.0,3,2000,0,98042
483300.0,4,2.0,1210,11100,1.0,4,1210,0,98006
355000.0,4,2.5,2130,9268,2.0,4,2130,0,98092
274950.0,3,2.25,1570,8767,1.0,3,1180,390,98038
219950.0,3,2.25,1500,7615,1.0,3,1150,350,98023
690000.0,3,2.5,1300,5150,1.5,4,1300,0,98117
250800.0,3,1.75,1290,4000,1.0,3,1170,120,98106
557500.0,3,2.0,2510,35255,1.0,3,2510,0,98038
815000.0,4,1.5,2060,16110,1.0,4,2060,0,98004
535000.0,3,2.5,2110,8164,2.0,3,2110,0,98056
255000.0,3,2.0,1590,8670,1.0,3,1590,0,98042
560000.0,4,2.0,2720,8819,2.0,3,2240,480,98003
254000.0,3,2.25,1660,8188,2.0,4,1660,0,98042
585000.0,4,2.5,1860,8117,1.0,4,1460,400,98008
225000.0,3,2.0,1400,7384,1.0,3,1150,250,98058
295000.0,3,2.0,1400,7384,1.0,3,1150,250,98058
567500.0,3,1.75,2570,14033,1.0,4,2570,0,98166
442500.0,4,2.25,1970,7902,1.0,3,1310,660,98125
544900.0,3,2.5,1990,4936,2.0,3,1990,0,98075
557500.0,4,2.5,2390,38258,2.0,3,2390,0,98072
532500.0,3,2.5,2160,7500,1.0,3,1430,730,98074
530000.0,3,2.5,2030,10958,2.0,3,2030,0,98052
346100.0,3,2.5,1400,2036,2.0,3,1400,0,98136
260000.0,4,2.25,2320,16800,2.0,4,2320,0,98092
318400.0,4,2.5,1820,6916,2.0,3,1820,0,98038
498500.0,4,2.5,1910,7172,2.0,3,1910,0,98155
200000.0,3,2.0,1430,7905,1.0,4,1430,0,98092
475000.0,3,2.5,1920,4534,2.0,3,1920,0,98034
573000.0,4,2.25,2150,9520,2.0,4,2150,0,98052
330000.0,3,2.5,1660,2890,2.0,3,1660,0,98108
280000.0,3,2.0,1280,7633,1.0,3,1280,0,98038
580000.0,4,1.5,1780,5100,1.0,3,1320,460,98115
301000.0,3,1.75,1840,7200,1.0,4,1220,620,98055
366000.0,3,2.5,2370,4375,2.0,3,2370,0,98038
303000.0,4,2.5,2100,6783,2.0,3,2100,0,98042
432000.0,3,2.25,1470,1578,2.0,3,1090,380,98136
500000.0,3,1.5,1190,4750,1.0,3,970,220,98107
536000.0,3,1.75,1530,8503,1.0,4,1150,380,98033
550000.0,3,2.25,1980,40887,1.0,4,1980,0,98052
260000.0,3,1.75,1710,6400,1.0,4,1240,470,98023
740000.0,3,2.5,2200,3000,2.0,3,1530,670,98109
675000.0,3,1.5,1710,4000,2.0,3,1710,0,98116
267500.0,3,1.75,1650,7807,1.0,3,1650,0,98030
460000.0,3,2.0,1860,7232,1.0,3,1320,540,98125
445000.0,3,2.5,2250,9608,2.0,3,2250,0,98045
370000.0,4,2.5,2130,4750,2.0,3,2130,0,98058
290000.0,3,1.75,1280,10716,1.0,4,1280,0,98059
204950.0,4,1.75,1740,9344,1.0,3,1180,560,98023
472500.0,3,2.5,1650,3711,2.0,3,1650,0,98052
575575.0,3,1.75,1516,2897,1.0,3,998,518,98103
340000.0,4,2.5,2090,4200,2.0,3,2090,0,98038
601000.0,4,2.5,2090,6906,2.0,4,2090,0,98029
470000.0,3,2.5,2070,8581,2.0,3,2070,0,98059
550000.0,3,1.75,1880,45738,1.0,4,1410,470,98072
242550.0,4,2.5,2060,7720,2.0,3,2060,0,98023
367500.0,3,1.5,1410,9647,1.0,3,1410,0,98177
187000.0,3,1.5,1280,4452,2.0,3,1280,0,98002
326000.0,3,2.75,1720,28000,1.0,4,1720,0,98058
340000.0,3,2.75,1720,28000,1.0,4,1720,0,98058
400000.0,3,2.0,1350,7216,1.0,3,1350,0,98177
471000.0,3,1.75,1640,10123,1.0,3,1340,300,98011
639500.0,4,2.25,2330,8994,2.0,3,2330,0,98052
580379.0,4,2.75,2240,27820,1.5,4,2240,0,98075
265000.0,3,2.25,1750,9298,1.0,4,1410,340,98058
750000.0,4,2.5,2540,6491,2.0,3,2540,0,98008
350000.0,3,2.75,2370,4632,2.0,3,2370,0,98038
442500.0,3,1.75,1600,10280,1.0,3,1050,550,98034
659000.0,3,2.5,2510,6320,2.0,3,2510,0,98075
275000.0,3,1.5,1180,10277,1.0,3,1180,0,98045
424000.0,3,2.5,1820,7500,2.0,3,1820,0,98052
615000.0,4,1.75,2270,9830,1.0,4,2270,0,98005
279000.0,4,2.0,1560,7569,1.5,4,1560,0,98058
535100.0,3,2.25,2070,7207,1.0,3,1720,350,98177
535900.0,3,2.25,1880,10880,1.0,3,1480,400,98008
359000.0,3,2.25,1990,4331,2.0,3,1990,0,98056
505000.0,3,2.5,2100,5824,2.0,3,2100,0,98065
369950.0,3,1.75,1640,4860,1.0,3,1200,440,98125
350000.0,3,2.25,1860,8378,2.0,3,1860,0,98038
295000.0,3,1.75,1500,15246,1.0,3,1500,0,98070
620000.0,3,1.75,1680,28046,1.0,3,1180,500,98177
385000.0,4,2.75,2960,10454,1.0,3,2360,600,98198
769000.0,4,2.5,2440,6733,2.0,3,2440,0,98074
468000.0,4,2.5,2150,8165,1.0,3,1430,720,98177
520000.0,4,2.5,2490,34947,2.0,3,2150,340,98027
235000.0,4,1.75,1450,8891,1.5,3,1180,270,98168
640000.0,3,1.5,1960,4080,1.5,3,1960,0,98115
267000.0,3,1.75,1440,10920,1.0,4,1440,0,98030
703300.0,3,2.0,1980,3525,1.5,4,1590,390,98117
265000.0,4,1.5,1580,8468,2.0,4,1580,0,98001
617950.0,4,2.5,2410,7950,2.0,3,2410,0,98034
269950.0,3,1.75,1400,7735,1.0,4,1400,0,98038
275000.0,3,1.5,1510,16200,1.0,3,1510,0,98031
247000.0,3,2.25,1580,7941,2.0,4,1580,0,98023
204555.0,3,1.75,1260,15000,1.5,4,1260,0,98092
432000.0,3,2.0,2190,13673,1.0,4,2190,0,98042
175000.0,3,1.75,1230,13056,1.0,4,1230,0,98001
556300.0,4,2.5,2030,7140,1.0,4,1400,630,98008
385000.0,4,1.75,1660,10757,1.0,3,1000,660,98056
350000.0,4,2.25,2390,13002,2.0,3,2390,0,98023
277000.0,4,2.5,1850,5880,2.0,3,1850,0,98092
269950.0,3,2.25,1660,7003,2.0,3,1660,0,98030
319000.0,4,2.25,2390,7350,2.0,3,2390,0,98023
809000.0,4,1.75,1790,8372,1.0,4,1340,450,98033
480000.0,3,2.0,1580,7400,1.0,3,1050,530,98052
292000.0,3,2.5,1950,7421,2.0,3,1950,0,98038
398500.0,4,2.5,2250,6064,2.0,3,2250,0,98056
585000.0,4,2.5,2330,45860,2.0,3,2330,0,98075
560000.0,3,2.5,2020,11935,1.0,4,2020,0,98052
502550.0,3,1.75,1770,7875,1.0,4,1170,600,98008
375000.0,3,2.5,1950,6871,2.0,3,1950,0,98155
485000.0,3,2.5,1650,4218,2.0,3,1650,0,98075
275000.0,3,2.5,1560,4244,2.0,3,1560,0,98038
256400.0,3,1.5,1490,7800,1.0,3,1010,480,98003
203000.0,3,1.5,1200,9120,1.0,3,1000,200,98055
473975.0,3,2.5,2330,3610,2.0,3,2330,0,98074
320000.0,3,1.75,2000,9760,1.0,4,1400,600,98058
269500.0,4,2.25,1700,7056,2.0,3,1700,0,98001
220000.0,3,1.75,1460,7226,1.0,3,1460,0,98198
657500.0,4,1.5,1910,5000,1.5,3,1610,300,98105
332500.0,4,2.5,2220,4720,2.0,3,2220,0,98038
340000.0,3,2.0,1410,10015,1.0,3,1410,0,98045
515055.0,4,2.5,2400,8320,2.0,3,2400,0,98045
450000.0,3,1.75,1560,8968,1.0,4,1560,0,98008
299000.0,3,2.5,1850,4600,2.0,3,1850,0,98058
294000.0,4,2.25,2190,3746,2.0,3,2190,0,98038
286651.0,3,2.5,1830,4997,2.0,3,1830,0,98001
334950.0,4,1.75,1700,40973,1.0,3,1700,0,98031
775000.0,3,1.75,1640,18730,1.5,4,1640,0,98004
470101.0,4,2.5,2320,7800,2.0,3,2320,0,98028
195000.0,3,1.5,1200,7800,1.0,4,1200,0,98002
525000.0,4,1.75,1650,8560,1.0,3,1650,0,98052
280000.0,3,1.5,1370,11400,2.0,3,1370,0,98045
270000.0,3,2.5,1770,8640,1.0,3,1420,350,98001
312000.0,4,2.5,1830,5175,2.0,3,1830,0,98038
439000.0,3,2.25,1830,13477,1.0,4,1170,660,98034
425000.0,4,2.0,1490,5300,1.0,3,1110,380,98144
305000.0,3,2.25,1646,12414,2.0,3,1646,0,98038
327500.0,3,2.25,2310,7200,2.0,3,2310,0,98031
272000.0,3,1.5,1380,11760,1.0,4,1380,0,98055
543000.0,3,1.5,1710,8364,2.0,3,1710,0,98136
400000.0,3,2.5,1450,8064,1.0,3,1450,0,98074
235000.0,4,1.5,1760,6150,1.5,3,1760,0,98031
763000.0,3,2.0,1360,8752,1.0,4,1360,0,98033
349900.0,4,2.5,2290,8796,2.0,3,2290,0,98198
655000.0,3,1.75,1800,5102,1.0,3,1170,630,98199
355000.0,3,2.25,1980,7200,1.0,3,1300,680,98177
596000.0,3,2.5,1730,2631,2.0,3,1730,0,98005
428040.0,3,2.5,2150,9266,2.0,3,2150,0,98028
345000.0,3,1.75,1240,38095,1.0,3,1240,0,98053
389800.0,3,1.75,1880,12821,1.0,3,1880,0,98155
475000.0,3,1.75,1890,7560,1.0,3,1430,460,98034
569000.0,4,2.25,2250,41688,2.0,3,2250,0,98053
532000.0,3,2.5,1830,8022,2.0,3,1830,0,98074
225000.0,3,2.0,1610,8400,1.0,3,1610,0,98022
499000.0,3,2.5,2090,8505,2.0,3,2090,0,98177
420000.0,3,1.75,1510,6360,1.0,4,1510,0,98133
319990.0,4,2.5,2120,5293,2.0,3,2120,0,98031
265000.0,3,2.0,1850,16535,1.0,3,1850,0,98014
635000.0,4,2.5,2500,10215,2.0,3,2500,0,98075
280500.0,4,2.5,1890,6962,2.0,3,1890,0,98092
196500.0,3,2.0,1310,7000,1.0,4,1310,0,98023
550000.0,3,2.5,1980,9061,2.0,4,1980,0,98074
240000.0,3,1.75,1540,6687,1.0,3,1200,340,98022
640000.0,3,2.5,2580,7500,2.0,3,2580,0,98116
316000.0,4,2.5,2010,7226,2.0,3,2010,0,98092
299000.0,4,2.0,2320,12000,1.0,3,1720,600,98108
215000.0,4,1.75,1630,8000,1.0,3,1630,0,98031
275000.0,3,2.25,1620,6415,2.0,4,1620,0,98038
648000.0,4,2.25,2170,8240,2.0,4,2170,0,98006
415000.0,4,2.5,2150,8173,2.0,3,2150,0,98059
750000.0,3,1.75,1590,8285,1.0,4,1590,0,98004
246000.0,3,1.75,1390,7399,1.0,4,1390,0,98031
217000.0,3,2.0,1690,6750,1.0,3,1210,480,98023
583000.0,3,2.5,2600,5100,2.0,3,2600,0,98056
594000.0,4,1.75,2140,8000,1.0,4,1410,730,98007
303100.0,3,1.5,1640,5650,1.0,3,1640,0,98178
430000.0,3,1.75,1720,15225,1.0,4,1020,700,98075
325000.0,3,2.5,2000,7205,2.0,3,2000,0,98003
359500.0,3,2.5,2070,4689,2.0,3,2070,0,98038
433000.0,3,2.0,1920,7200,1.0,3,1300,620,98028
513000.0,4,2.0,2090,4000,1.0,3,1480,610,98107
225000.0,3,2.25,1470,6808,1.0,3,1160,310,98023
465000.0,3,1.5,1460,9879,1.0,3,1460,0,98008
725000.0,3,2.0,2110,5800,1.5,4,1990,120,98103
413900.0,4,2.25,1770,5236,2.0,3,1770,0,98056
199950.0,3,1.5,1510,6600,1.0,3,1510,0,98168
870000.0,3,1.5,2420,5000,2.0,4,2200,220,98103
466750.0,4,2.0,1730,9139,2.0,3,1730,0,98125
802500.0,4,2.25,1950,7000,1.0,3,1450,500,98118
460000.0,3,2.0,1200,7320,1.0,3,1200,0,98115
567000.0,3,2.5,2070,10908,2.0,3,2070,0,98029
209950.0,3,1.75,1570,15570,1.0,3,1570,0,98023
365000.0,3,2.5,2200,9696,2.0,3,2200,0,98031
631000.0,4,2.0,1930,3240,1.5,4,1930,0,98122
584000.0,3,2.5,1790,3962,2.0,3,1790,0,98117
667000.0,3,1.5,1720,8100,2.0,3,1720,0,98107
430000.0,3,2.0,1730,9000,1.0,3,1370,360,98027
475000.0,3,2.5,2280,3710,1.0,3,1550,730,98072
715000.0,3,2.5,2550,13458,2.0,3,2550,0,98006
328000.0,4,1.75,1990,7194,1.0,4,1400,590,98058
239999.0,3,2.75,1740,8436,1.0,3,1140,600,98003
225000.0,3,2.0,1460,7740,1.0,3,1460,0,98003
241000.0,3,2.0,1770,7000,1.0,3,1770,0,98001
307550.0,4,2.5,1980,5909,2.0,3,1980,0,98031
517500.0,3,2.5,1810,4332,2.0,3,1810,0,98029
295000.0,3,2.0,1380,8682,1.0,4,1380,0,98148
560000.0,4,1.5,1810,3400,2.0,3,1810,0,98112
350000.0,3,1.75,1480,9375,1.0,4,1480,0,98146
481000.0,4,2.5,2286,8269,2.0,3,2286,0,98056
477000.0,3,2.5,1740,4960,2.0,3,1740,0,98029
318200.0,3,2.5,1990,3644,2.0,3,1990,0,98038
289000.0,3,2.0,1680,8424,1.0,3,1680,0,98022
263000.0,3,1.75,1570,7775,2.0,3,1570,0,98031
485000.0,3,1.75,1650,9500,1.0,3,1650,0,98052
309000.0,3,2.5,1450,11480,2.0,3,1450,0,98014
221000.0,3,2.25,1640,7350,1.0,3,1140,500,98003
700000.0,3,2.5,2030,8398,2.0,4,2030,0,98008
680000.0,3,2.5,1610,8064,1.0,4,1160,450,98033
470000.0,3,1.5,1510,8000,1.0,4,1510,0,98007
284000.0,3,2.5,2150,9375,1.0,3,1550,600,98188
295000.0,3,2.5,1660,8125,1.0,3,1150,510,98148
555000.0,4,2.5,2160,10987,1.0,4,1440,720,98074
240000.0,3,2.25,1460,5818,1.0,3,1140,320,98023
419900.0,3,1.5,1450,7000,1.0,3,1450,0,98007
528000.0,3,2.0,1560,6300,1.0,3,1560,0,98126
738950.0,4,2.75,2260,12005,1.0,4,2260,0,98005
215000.0,3,1.5,1240,9405,1.0,4,1240,0,98042
500000.0,3,1.75,1700,6120,1.0,3,1700,0,98116
519900.0,4,2.0,1820,9350,1.0,4,1820,0,98052
314500.0,3,1.75,1870,12381,1.0,4,1870,0,98003
499950.0,3,1.5,1350,9315,1.0,3,1350,0,98052
630000.0,3,2.5,2460,38794,2.0,3,2460,0,98077
360000.0,4,1.5,1720,6417,1.0,3,1720,0,98125
713400.0,3,2.25,1810,9845,1.0,4,1810,0,98040
393000.0,3,2.0,1320,10720,2.0,3,1320,0,98074
725000.0,4,2.5,2490,5170,2.0,4,2490,0,98052
410000.0,4,2.5,2240,4447,2.0,3,2240,0,98059
250000.0,4,2.5,1800,8100,2.0,3,1800,0,98038
430000.0,4,1.75,1570,7650,1.0,3,1100,470,98052
515000.0,3,1.75,1570,10939,1.0,3,1200,370,98052
482500.0,3,2.0,1330,6490,1.0,4,1330,0,98125
835000.0,4,2.75,1550,4000,1.5,3,1550,0,98105
237000.0,3,2.0,1290,7952,1.0,3,1290,0,98030
280017.0,3,2.5,1850,8770,2.0,3,1850,0,98022
436500.0,4,2.5,2290,11173,2.0,4,2290,0,98058
420000.0,3,2.25,1800,9800,1.0,4,1300,500,98028
570000.0,3,1.5,1980,10203,1.0,4,1680,300,98010
260000.0,4,1.75,1650,7276,1.0,3,1010,640,98011
470000.0,4,1.75,1650,7276,1.0,3,1010,640,98011
700000.0,3,2.5,2410,9916,2.0,4,2410,0,98052
249000.0,3,1.75,1520,7500,1.0,3,1520,0,98092
225000.0,3,2.5,1680,6755,2.0,3,1680,0,98092
495000.0,3,2.5,1860,3150,2.0,3,1860,0,98034
280000.0,3,1.75,1480,8165,1.0,4,1480,0,98042
380500.0,3,2.5,1900,7361,2.0,3,1900,0,98055
260000.0,3,1.75,1440,12888,1.0,3,1090,350,98168
410000.0,3,2.0,1400,45738,2.0,4,1400,0,98070
352500.0,4,2.5,2100,10750,1.0,4,2100,0,98023
243500.0,4,2.5,2300,15188,2.0,4,2300,0,98042
292500.0,4,2.5,1860,8709,2.0,3,1860,0,98092
449999.0,4,2.5,1950,4947,2.0,3,1950,0,98056
355000.0,4,2.5,1890,7867,2.0,3,1890,0,98038
456500.0,4,2.5,2580,11780,2.0,3,2580,0,98038
375000.0,4,2.0,1240,3000,1.0,3,1040,200,98122
337500.0,3,2.25,1530,6600,1.0,4,1240,290,98055
300000.0,4,2.25,2080,7700,1.0,3,1450,630,98058
510000.0,3,2.0,1850,9600,1.0,3,1850,0,98011
204000.0,3,1.5,1460,7140,1.0,4,980,480,98031
659500.0,3,1.75,1820,5500,1.0,4,1620,200,98115
395000.0,3,2.5,1630,15200,1.0,3,1120,510,98072
308950.0,4,2.5,1920,8562,2.0,4,1920,0,98022
410000.0,3,2.0,1750,2550,1.0,3,1750,0,98133
508800.0,3,2.0,1720,10098,1.0,4,1140,580,98074
245100.0,3,1.75,1300,7958,1.0,3,1300,0,98092
540000.0,3,2.5,1970,14876,1.0,3,1320,650,98146
415000.0,3,1.5,1740,9046,1.0,3,1740,0,98028
195000.0,3,1.75,1190,14777,1.0,4,1190,0,98023
693000.0,3,2.5,2460,12028,2.0,3,2460,0,98052
620000.0,4,2.25,1530,7845,1.0,4,1030,500,98027
390000.0,3,2.0,1510,10827,2.0,3,1510,0,98052
550000.0,3,2.25,1720,9600,1.0,4,1220,500,98052
